"","V1"
"1250",2.54054144456976
"1251",2.5230805308515
"1252",2.52257383989624
"1253",2.53455338724392
"1254",2.5532548680193
"1255",2.56333005382355
"1256",2.53321668017927
"1257",2.46565822803931
"1258",2.4490366052336
"1259",2.46129543300514
"1260",2.47377718035855
"1261",2.44302620665114
"1262",2.47821162252302
"1263",2.4540061442609
"1264",2.37281776659853
"1265",2.35915364085902
"1266",2.4229591395201
"1267",2.4440527990605
"1268",2.45663094224416
"1269",2.45123407529174
"1270",2.50519274992998
"1271",2.55167185175274
"1272",2.58281733236429
"1273",2.58469507247145
"1274",2.5560399006694
"1275",2.53649305541684
"1276",2.55162552081174
"1277",2.54653256651023
"1278",2.51073943337976
"1279",2.49116008958538
"1280",2.4836075512099
"1281",2.51943715662055
"1282",2.5108013601168
"1283",2.48193733653165
"1284",2.52512302772976
"1285",2.5262890180026
"1286",2.46564710043047
"1287",2.4721375895011
"1288",2.43661080181903
"1289",2.45284841260381
"1290",2.51370061042956
"1291",2.51665833547569
"1292",2.51840491392819
"1293",2.45245635503017
"1294",2.45153271604167
"1295",2.45043836200428
"1296",2.48050892527784
"1297",2.47145891455457
"1298",2.4392157347186
"1299",2.46416880556985
"1300",2.48690578623759
"1301",2.50133900198904
"1302",2.49846696410906
"1303",2.48911805790003
"1304",2.53003731623561
"1305",2.51787553667221
"1306",2.54037709617387
"1307",2.57220108331851
"1308",2.59126887802671
"1309",2.55999558196126
"1310",2.60006490793661
"1311",2.60714519772366
"1312",2.62413898825756
"1313",2.64524869757418
"1314",2.67682619535169
"1315",2.68682445275541
"1316",2.68954007048894
"1317",2.74894169475491
"1318",2.76843848748433
"1319",2.77012475154804
"1320",2.73018893317105
"1321",2.69166364005515
"1322",2.72224933244768
"1323",2.67796573852598
"1324",2.70367524271186
"1325",2.78460123285857
"1326",2.81693798835176
"1327",2.7847552097118
"1328",2.72677613762206
"1329",2.78917624948485
"1330",2.80572931420275
"1331",2.87506773565385
"1332",2.85311232791999
"1333",2.82797599146091
"1334",2.81156845961142
"1335",2.86641260390317
"1336",2.84918025522199
"1337",2.83130080153661
"1338",2.76002748504083
"1339",2.74357419208504
"1340",2.77412466454318
"1341",2.739253544641
"1342",2.86770670610287
"1343",2.90292826059463
"1344",2.88262118003178
"1345",2.91330454917727
"1346",2.90411762204739
"1347",2.91580080288884
"1348",3.01107797800761
"1349",3.02573137717398
"1350",3.06161129699712
"1351",3.03943342869585
"1352",3.08813998206399
"1353",3.07561616664926
"1354",3.07995694086617
"1355",3.0863956217779
"1356",3.12111753789518
"1357",3.11852931173099
"1358",3.17567228322651
"1359",3.12697797948813
"1360",3.13838803278544
"1361",3.12462048782321
"1362",3.09825280945349
"1363",3.06179978859554
"1364",3.10865797442739
"1365",3.16798094265674
"1366",3.17412890112001
"1367",3.19531976690338
"1368",3.23977516144076
"1369",3.1796067244655
"1370",3.14018120755059
"1371",3.08896335324965
"1372",3.06421783772034
"1373",3.08906752193882
"1374",3.16853357480794
"1375",3.16667500324672
"1376",3.17261502104562
"1377",3.15498172035806
"1378",3.08689979071677
"1379",3.13324258697696
"1380",2.98598826865622
"1381",3.01396204059924
"1382",3.04170178982729
"1383",3.0378760487948
"1384",3.08968490434809
"1385",3.11191525421255
"1386",3.1223324809525
"1387",3.00765943866954
"1388",2.95283522127664
"1389",3.02071991851066
"1390",3.06432058248997
"1391",3.00463263005987
"1392",2.96911397038375
"1393",2.98419619435198
"1394",3.01070715596618
"1395",3.03617309342006
"1396",3.04928329170274
"1397",3.09416365574325
"1398",3.1024748365032
"1399",3.09441951222819
"1400",3.11504574421542
"1401",3.0104048735607
"1402",3.00191140852123
"1403",3.00035865652227
"1404",3.01489262478907
"1405",3.04727364741224
"1406",3.0641019149931
"1407",3.04323582390725
"1408",3.0067216936501
"1409",3.00982545431794
"1410",3.01376667833499
"1411",3.01657204304642
"1412",3.11266016956462
"1413",3.08161654456417
"1414",3.04125399641763
"1415",3.02692706515104
"1416",3.0594217990121
"1417",3.07640890903124
"1418",3.0629195043912
"1419",3.04998541165846
"1420",3.04107443691673
"1421",3.07755828591933
"1422",3.10185425550675
"1423",3.09609939508139
"1424",3.10509633982589
"1425",3.10407886198351
"1426",3.12528234947872
"1427",3.13237576095684
"1428",3.13029896767663
"1429",3.17530277004752
"1430",3.16879171590387
"1431",3.1767781009729
"1432",3.19238113310427
"1433",3.17964634030072
"1434",3.12963205668503
"1435",3.12911058876248
"1436",3.13747771069134
"1437",3.17324703462046
"1438",3.17243040226927
"1439",3.22592548542313
"1440",3.26395121043329
"1441",3.25784584695695
"1442",3.21859583502021
"1443",3.22405558344094
"1444",3.22127565966345
"1445",3.26230832119864
"1446",3.29031622685008
"1447",3.31412566256332
"1448",3.28115383806256
"1449",3.28765017558247
"1450",3.26078436769488
"1451",3.18783802266464
"1452",3.24130667946507
"1453",3.24801707885174
"1454",3.28579982814813
"1455",3.32933355272828
"1456",3.32676249637921
"1457",3.45921064286566
"1458",3.38731810198822
"1459",3.44060025462322
"1460",3.47054850215944
"1461",3.50437836055349
"1462",3.53010323477481
"1463",3.59486024319266
"1464",3.58945911802522
"1465",3.5863014373654
"1466",3.55541552575068
"1467",3.58292079459716
"1468",3.51076947566203
"1469",3.49541372110702
"1470",3.53725471318362
"1471",3.46641877779269
"1472",3.46405661432289
"1473",3.46370211899746
"1474",3.46066277761663
"1475",3.48866207417994
"1476",3.48053744590406
"1477",3.54739728587047
"1478",3.54886615570798
"1479",3.54242261546319
"1480",3.57953032418878
"1481",3.59312202517786
"1482",3.59177656704986
"1483",3.61151447605725
"1484",3.60458913663222
"1485",3.60661750824107
"1486",3.62214977787569
"1487",3.59807268107781
"1488",3.57349438672138
"1489",3.61388615797248
"1490",3.63978606207896
"1491",3.62594326405023
"1492",3.64109797748115
"1493",3.6761004504187
"1494",3.70137985975657
"1495",3.65234220902362
"1496",3.67376069054423
"1497",3.68287491227633
"1498",3.65060287953201
"1499",3.58973687286033
"1500",3.64256829252038
"1501",3.65170272175458
"1502",3.67732669121172
"1503",3.68567922373131
"1504",3.6522767958208
"1505",3.66262965275633
"1506",3.68712756668237
"1507",3.62417331514033
"1508",3.66189506802426
"1509",3.68747778792605
"1510",3.6812788399661
"1511",3.57804968460949
"1512",3.60604590573313
"1513",3.65186392757752
"1514",3.65149903533583
"1515",3.62860662318453
"1516",3.67887542771541
"1517",3.61317630707613
"1518",3.38805164711597
"1519",3.35195585905253
"1520",3.43584853849089
"1521",3.4626582947156
"1522",3.47533043734854
"1523",3.51820238520148
"1524",3.52448685259395
"1525",3.58812161197349
"1526",3.56970555987391
"1527",3.54171705840665
"1528",3.59881936047588
"1529",3.55685991125363
"1530",3.64699315082057
"1531",3.61386924212109
"1532",3.60711355640203
"1533",3.76398294806039
"1534",3.76253351478775
"1535",3.76084298213435
"1536",3.81415346835438
"1537",3.79610193491098
"1538",3.80747203972024
"1539",3.81431803141578
"1540",3.79689393856869
"1541",3.81099080471947
"1542",3.77781600504898
"1543",3.80463424952499
"1544",3.80541394630367
"1545",3.83140948675344
"1546",3.84862866896765
"1547",3.88192562966349
"1548",3.95904656972373
"1549",3.9446734377624
"1550",3.94779568579524
"1551",4.02949125134596
"1552",4.01914739974335
"1553",3.88873874164362
"1554",3.84592365299432
"1555",3.86969753776794
"1556",3.85024591409589
"1557",3.88952107270579
"1558",3.83187965015111
"1559",3.83092526636428
"1560",3.80488716293112
"1561",3.78857412383678
"1562",3.70921002861278
"1563",3.64427966530112
"1564",3.60859228897859
"1565",3.71808105994481
"1566",3.79711582621569
"1567",3.76915954342709
"1568",3.8182180051128
"1569",3.80284539879262
"1570",3.81829244989496
"1571",3.80254353095967
"1572",3.79769347643806
"1573",3.78376551912238
"1574",3.7925077668278
"1575",3.80785899210028
"1576",3.8045860801939
"1577",3.7042034468795
"1578",3.70229227870804
"1579",3.76477580314694
"1580",3.73979003765219
"1581",3.71515384528427
"1582",3.59463185479265
"1583",3.65326995249016
"1584",3.55776608493035
"1585",3.57416985020798
"1586",3.63751194270531
"1587",3.65274500771998
"1588",3.67199121754357
"1589",3.72110315588656
"1590",3.63652135346173
"1591",3.62284587030682
"1592",3.62910545822567
"1593",3.64017245591336
"1594",3.59442557721672
"1595",3.63755400970799
"1596",3.69497445903738
"1597",3.68939391048625
"1598",3.70678488373209
"1599",3.71406458407832
"1600",3.70920024194845
"1601",3.71475932119318
"1602",3.65084172745019
"1603",3.70458101619845
"1604",3.70617874188955
"1605",3.73674377828619
"1606",3.76591130850406
"1607",3.79454985875203
"1608",3.78056761153645
"1609",3.66281647897895
"1610",3.73718706560659
"1611",3.7102243150722
"1612",3.72117255617097
"1613",3.68135270114598
"1614",3.74918821844781
"1615",3.71415828203792
"1616",3.76213043238974
"1617",3.74261787151921
"1618",3.65641033621297
"1619",3.63914690819834
"1620",3.5992408921116
"1621",3.58848448810555
"1622",3.59490952156468
"1623",3.6745096262728
"1624",3.69302061626299
"1625",3.68354835049093
"1626",3.71441940304225
"1627",3.77122277446639
"1628",3.79524309364805
"1629",3.7673759093348
"1630",3.80698177539332
"1631",3.74586588589482
"1632",3.77043526268463
"1633",3.74510039547357
"1634",3.80768687629853
"1635",3.78318691899651
"1636",3.7905629551045
"1637",3.78320392202284
"1638",3.78541959340024
"1639",3.77578775620327
"1640",3.7923443095636
"1641",3.79864693484378
"1642",3.78896787512168
"1643",3.7874300028241
"1644",3.7227116470313
"1645",3.78444923354687
"1646",3.81288233879253
"1647",3.73836297903615
"1648",3.80335064207146
"1649",3.8041352894457
"1650",3.84527763896201
"1651",3.78078269878207
"1652",3.75543124247455
"1653",3.75389809691563
"1654",3.7766227722899
"1655",3.7384127230947
"1656",3.69935168061211
"1657",3.78535240005243
"1658",3.77585309451425
"1659",3.69616008472555
"1660",3.72759106139473
"1661",3.74654389535417
"1662",3.8222078935014
"1663",3.83074052772175
"1664",3.81209999571984
"1665",3.81676248504304
"1666",3.85737927760577
"1667",3.86572385929312
"1668",3.88058717753516
"1669",3.85086655401139
"1670",3.86951840370463
"1671",3.92128356826807
"1672",3.90690179667523
"1673",3.86394276355202
"1674",3.96018355746206
"1675",3.94463125342475
"1676",3.96033831664594
"1677",3.96879105185471
"1678",3.95300574316675
"1679",3.92021545946406
"1680",3.8605673533754
"1681",3.85770405694958
"1682",3.80411823900566
"1683",3.80081141193474
"1684",3.85328608352274
"1685",3.83058517353698
"1686",3.80669781766336
"1687",3.82439991391197
"1688",3.85271418334938
"1689",3.82782524775947
"1690",3.90431688231047
"1691",3.89161266275957
"1692",3.93825514880917
"1693",3.89817428261819
"1694",3.8762816678317
"1695",3.85515659239948
"1696",3.8207595217808
"1697",3.70108074281756
"1698",3.74056502601462
"1699",3.76476724415988
"1700",3.77596454388255
"1701",3.75032744098761
"1702",3.73455927193343
"1703",3.67160759983998
"1704",3.68828208551873
"1705",3.78233696700631
"1706",3.8294151671114
"1707",3.83998722176068
"1708",3.83293775846285
"1709",3.85943424798707
"1710",3.92813900638822
"1711",3.97892618677153
"1712",3.9668790748702
"1713",3.93783402474564
"1714",3.90277653135724
"1715",3.94811359141299
"1716",3.88684762944537
"1717",3.92525085282033
"1718",3.99210894492545
"1719",3.97517554014564
"1720",3.96045592764097
"1721",3.94574120795271
"1722",3.92389977543126
"1723",3.99289694630697
"1724",3.94537855924088
"1725",3.91948133266315
"1726",3.94109940036397
"1727",3.90530766421624
"1728",3.90504197712322
"1729",3.8853742557786
"1730",3.91330947673013
"1731",3.89552260011018
"1732",3.91391592782257
"1733",3.87933037581903
"1734",3.75413756843473
"1735",3.61420139499664
"1736",3.4735610930836
"1737",3.49067380983153
"1738",3.60848425632963
"1739",3.68372447996654
"1740",3.70406097146613
"1741",3.65606143622159
"1742",3.56722556566148
"1743",3.64879730501281
"1744",3.62430751828857
"1745",3.59967128674507
"1746",3.68206040970522
"1747",3.68137141326355
"1748",3.72677962558994
"1749",3.70947059105291
"1750",3.69956475194216
"1751",3.69099169259838
"1752",3.72557017141348
"1753",3.72102886908722
"1754",3.71387087460423
"1755",3.7264733442241
"1756",3.63100402557024
"1757",3.64363770239779
"1758",3.6390399055155
"1759",3.61983712610671
"1760",3.47262871909736
"1761",3.42539154730697
"1762",3.52145493308118
"1763",3.52895786861365
"1764",3.57171476485463
"1765",3.61901409641328
"1766",3.60865226408831
"1767",3.5938378676863
"1768",3.58175353080115
"1769",3.63079907475434
"1770",3.6406551767867
"1771",3.63539463418049
"1772",3.61597353573392
"1773",3.67887039157203
"1774",3.6932629627699
"1775",3.71513192389054
"1776",3.70829873973312
"1777",3.70409843641174
"1778",3.78118076892528
"1779",3.89300680527029
"1780",3.87017265782326
"1781",3.85801720415488
"1782",3.93367380630019
"1783",3.94758086551999
"1784",3.89483537693016
"1785",3.94702171900451
"1786",3.96025634840329
"1787",3.97849084141599
"1788",4.0452597957289
"1789",4.02787452988971
"1790",4.0091664281823
"1791",3.97804911184539
"1792",3.9927404601298
"1793",3.96207047717221
"1794",3.84331089876769
"1795",3.87687741294408
"1796",3.88501823217005
"1797",3.98803375808013
"1798",3.9876241585746
"1799",4.01714750642366
"1800",3.98764695792248
"1801",3.98610934516666
"1802",3.96983425719302
"1803",3.97172883958361
"1804",3.95351640025621
"1805",3.99768154731574
"1806",3.96075995410732
"1807",3.91187990900743
"1808",3.99990201669388
"1809",3.97787052247272
"1810",3.98934963624216
"1811",3.91835143216261
"1812",3.9343526161468
"1813",3.83031416043303
"1814",3.86599854842756
"1815",3.8401991258496
"1816",3.89556719840602
"1817",3.84666350932723
"1818",3.76295922147424
"1819",3.79502424670921
"1820",3.80989457420497
"1821",3.81932254802028
"1822",3.81521752867062
"1823",3.82251036546561
"1824",3.87735949160764
"1825",3.83806633091512
"1826",3.77924765152661
"1827",3.6394922813206
"1828",3.56921589263396
"1829",3.54615436443883
"1830",3.43745631051912
"1831",3.42739071335489
"1832",3.46290576882909
"1833",3.46690804229315
"1834",3.37769073880661
"1835",3.40715921027017
"1836",3.2015381327698
"1837",3.14295844116212
"1838",3.11556636686725
"1839",3.21741975689628
"1840",3.30223581441799
"1841",3.20662741518043
"1842",3.21071368622221
"1843",3.09127499301577
"1844",3.03294158300681
"1845",3.14573470192121
"1846",3.20460031968353
"1847",3.15209041791437
"1848",3.25159475609452
"1849",3.36011956051043
"1850",3.03651342473823
"1851",2.77686034945262
"1852",2.85608447122874
"1853",2.93566559305
"1854",2.93284824925256
"1855",2.96585842278982
"1856",3.12187356768059
"1857",3.21981803107459
"1858",3.09528536529081
"1859",3.08600957955098
"1860",3.16240006637848
"1861",3.14418047844662
"1862",3.18376125035819
"1863",3.25998190074043
"1864",3.26943769446016
"1865",3.27380576970082
"1866",3.3362718019707
"1867",3.39145550439918
"1868",3.31376045708128
"1869",3.35277902662736
"1870",3.35028617774341
"1871",3.28659431420519
"1872",3.28144801430331
"1873",3.31542350430795
"1874",3.38760142727355
"1875",3.38409828478542
"1876",3.43028467915377
"1877",3.49556109336253
"1878",3.53551078689051
"1879",3.51355876244504
"1880",3.54326231608701
"1881",3.59339414243871
"1882",3.55602873765207
"1883",3.51438493331791
"1884",3.52130201795855
"1885",3.5599908939067
"1886",3.53602587794653
"1887",3.60267850355159
"1888",3.63666818001635
"1889",3.56366700731278
"1890",3.50405157966523
"1891",3.52535329815942
"1892",3.48851038066234
"1893",3.57332662923211
"1894",3.58166069443791
"1895",3.6004923317888
"1896",3.67052321100071
"1897",3.70672918734047
"1898",3.67772256953337
"1899",3.64419491226414
"1900",3.62649457226381
"1901",3.64502701712526
"1902",3.61531645826351
"1903",3.61826466039887
"1904",3.56481062465781
"1905",3.66072913309872
"1906",3.70854284754792
"1907",3.64013325305595
"1908",3.67850945489747
"1909",3.70344655802013
"1910",3.63017788006593
"1911",3.62292233079946
"1912",3.61733459101104
"1913",3.6423321600185
"1914",3.59833657791544
"1915",3.67813712325593
"1916",3.66952679260246
"1917",3.61145139133182
"1918",3.56431753171718
"1919",3.62051999694511
"1920",3.60273473622583
"1921",3.60278191890066
"1922",3.57017525991061
"1923",3.63848546741408
"1924",3.64381621861901
"1925",3.72457995567115
"1926",3.71113895812724
"1927",3.71187518849684
"1928",3.7065939971261
"1929",3.75178199427678
"1930",3.74590161314728
"1931",3.73706162578975
"1932",3.75845943142672
"1933",3.74117168924633
"1934",3.78033745982789
"1935",3.81655082523612
"1936",3.78379590338908
"1937",3.70944103600113
"1938",3.68481713489318
"1939",3.64483039734161
"1940",3.62220091498843
"1941",3.61218840361857
"1942",3.61016473149618
"1943",3.65860366293796
"1944",3.68376062194086
"1945",3.68482860376435
"1946",3.77214256614079
"1947",3.55164376341852
"1948",3.42242547736072
"1949",3.53581267091304
"1950",3.65947701379238
"1951",3.67985032218747
"1952",3.6642751805146
"1953",3.65885690018424
"1954",3.67425981464813
"1955",3.68102006939347
"1956",3.78506008675251
"1957",3.83033756544118
"1958",3.82011823975408
"1959",3.83745393241593
"1960",3.86972327674234
"1961",3.85059016420661
"1962",3.85788350273311
"1963",3.86228774398225
"1964",3.90880443936875
"1965",3.89604877550702
"1966",3.95510420098432
"1967",3.94283643471306
"1968",3.97430293705018
"1969",4.02746367969523
"1970",4.07635421435389
"1971",4.1273768762364
"1972",4.11690041574844
"1973",4.05893155923988
"1974",4.08758526610638
"1975",4.11457671299682
"1976",4.20928947327928
"1977",4.12248984534572
"1978",4.13278328588496
"1979",4.08495684543369
"1980",4.09739596749508
"1981",4.06824793274984
"1982",4.12895271350884
"1983",4.07719921942605
"1984",4.06121352178689
"1985",4.12063055864463
"1986",4.10331149594482
"1987",4.05088762489288
"1988",4.0715159299571
"1989",4.04555185798622
"1990",4.06879176344399
"1991",4.0599161539232
"1992",4.08097619977896
"1993",4.10941788823991
"1994",4.10013110173186
"1995",4.12991370015916
"1996",4.17314235865592
"1997",4.21861072882739
"1998",4.21863980511241
"1999",4.19608879663709
"2000",3.9979064629342
"2001",4.08018674531263
"2002",3.96838397298061
"2003",3.96851252281364
"2004",4.03854451985106
"2005",4.01300744101989
"2006",4.05848444743606
"2007",4.07739184973762
"2008",4.20126983441093
"2009",4.20271237666814
"2010",4.15710636183077
"2011",4.09017908691691
"2012",4.12198259336109
"2013",4.14129621830074
"2014",4.12429687994773
"2015",4.11356591454088
"2016",4.12275620897704
"2017",4.11158949154668
"2018",4.10664245607962
"2019",4.11536192966517
"2020",4.10086873930414
"2021",4.09617666609904
"2022",4.05706794438094
"2023",4.05884619196755
"2024",4.0118274639838
"2025",3.94744252631578
"2026",3.92828288636068
"2027",3.98416437077659
"2028",4.03894508490556
"2029",4.06052730822918
"2030",4.05087234816232
"2031",4.05714568242133
"2032",4.01672128540632
"2033",3.99007069840265
"2034",3.95938559200868
"2035",3.99640465329526
"2036",4.00027422181735
"2037",3.95094990667562
"2038",3.9791953292841
"2039",3.91485925405077
"2040",3.88925098213621
"2041",3.86553855331483
"2042",3.89051190296257
"2043",3.89747365951253
"2044",4.05855867644244
"2045",4.05690842944619
"2046",4.02117354893585
"2047",4.0673656562381
"2048",4.07805491645001
"2049",4.0926814548653
"2050",4.11964373154203
"2051",4.08862045375652
"2052",4.08375459979165
"2053",4.07518506432238
"2054",4.0979883585069
"2055",4.1103681367697
"2056",4.11243664862018
"2057",4.14412953748299
"2058",4.09631684294081
"2059",4.06994507121414
"2060",4.1148714789705
"2061",4.11684448918386
"2062",4.10480560738054
"2063",4.08926048223404
"2064",4.05637674917078
"2065",4.07980096082551
"2066",3.98437353286618
"2067",4.00617232569678
"2068",4.00590239708375
"2069",3.95312260883348
"2070",4.03349629519555
"2071",4.06198588537907
"2072",4.06811225969751
"2073",4.02854495058988
"2074",4.05611916266867
"2075",4.07401338266461
"2076",4.08079500879909
"2077",4.08005946447082
"2078",4.0935180038965
"2079",4.10173458603792
"2080",4.08411794928652
"2081",4.14110552755394
"2082",4.11957930391946
"2083",4.16899535010386
"2084",4.4235332177356
"2085",4.41080513257819
"2086",4.42764578993371
"2087",4.54017061177362
"2088",4.53882704670112
"2089",4.52420739109185
"2090",4.48936420616177
"2091",4.45842605040958
"2092",4.48115670182874
"2093",4.51535968201236
"2094",4.71822579424814
"2095",4.67260383271389
"2096",4.63115285360337
"2097",4.74937771000009
"2098",4.73859742033198
"2099",4.69158348549504
"2100",4.66654856950552
"2101",4.7365747778521
"2102",4.66060322503814
"2103",4.60999479808838
"2104",4.61297281212744
"2105",4.62071982915789
"2106",4.66684403796877
"2107",4.65983165726441
"2108",4.69463890382135
"2109",4.71070662787032
"2110",4.68643887217737
"2111",4.75773483120636
"2112",4.78480893320605
"2113",4.66476267233951
"2114",4.666605157225
"2115",4.63613559270465
"2116",4.67797284907098
"2117",4.59767137130139
"2118",4.62360990163794
"2119",4.62025415941704
"2120",4.6483129012445
"2121",4.59999156509174
"2122",4.55509138273886
"2123",4.58753991857812
"2124",4.55975116519875
"2125",4.62580095363379
"2126",4.59015143942885
"2127",4.58893290594716
"2128",4.63625669372732
"2129",4.64106942524036
"2130",4.71575564692585
"2131",4.740688533109
"2132",4.65777160842665
"2133",4.72022686266225
"2134",4.91526707652355
"2135",4.91401931234917
"2136",4.89097513750139
"2137",4.8942267603435
"2138",4.88738323852363
"2139",4.8704833956383
"2140",4.91667826547279
"2141",5.01922273452872
"2142",5.06542610578114
"2143",5.07658996522972
"2144",4.98022004342699
"2145",5.05724109462151
"2146",4.99913068568561
"2147",5.04482443226815
"2148",5.01899540350547
"2149",4.98132793655188
"2150",5.0022378060842
"2151",4.95599320629021
"2152",4.95554353288285
"2153",4.99243066973629
"2154",4.94579504211652
"2155",5.01710001669955
"2156",5.086712486885
"2157",5.07350787237649
"2158",5.01458528342968
"2159",5.01592047840709
"2160",5.05507288720863
"2161",5.05946294122995
"2162",5.02700588505265
"2163",5.01191799538617
"2164",5.02365338881755
"2165",4.95416025599353
"2166",5.00665837504653
"2167",4.97441962066652
"2168",4.94617190699693
"2169",5.00017924340754
"2170",4.78533353611985
"2171",4.809043166553
"2172",4.74744050039387
"2173",4.75012924232332
"2174",4.81125739308802
"2175",4.93028339763125
"2176",4.94004159193257
"2177",4.96679594701408
"2178",4.93864837873688
"2179",4.97815639212881
"2180",5.01710697339787
"2181",4.97488816825839
"2182",4.95332076130335
"2183",4.94611677254788
"2184",4.97944110949183
"2185",4.96650184823411
"2186",5.00391375889265
"2187",5.04780941245649
"2188",5.00691269159124
"2189",4.96232555815206
"2190",4.9765109576703
"2191",4.91761881003625
"2192",4.88653532770627
"2193",4.91196710365611
"2194",4.94797802255946
"2195",4.88983470215064
"2196",4.85847928722285
"2197",4.84239852766646
"2198",4.91064350089164
"2199",4.91377703952875
"2200",4.88561779067769
"2201",4.93169673416498
"2202",4.86331120718996
"2203",4.85677138711324
"2204",4.77258395427573
"2205",4.81447193125293
"2206",4.78059409436446
"2207",4.84665668360882
"2208",4.86822205125945
"2209",4.88394660336556
"2210",4.96089387326421
"2211",4.92352816434255
"2212",4.94922100987885
"2213",4.95514007393779
"2214",4.95404354979539
"2215",5.04807165250254
"2216",5.04710853977229
"2217",5.02301494261639
"2218",5.05962314459924
"2219",5.1645549672514
"2220",5.21159294330478
"2221",5.12862516098155
"2222",5.07445193643997
"2223",4.98004229633917
"2224",5.01830389278675
"2225",4.9108316939111
"2226",4.95911127937018
"2227",4.96488752312177
"2228",4.96762586150179
"2229",4.92411737940518
"2230",4.93916406149011
"2231",4.8391173340777
"2232",4.88697275350284
"2233",4.94542565790263
"2234",4.96658522480922
"2235",5.04670556006418
"2236",4.96846700905632
"2237",4.94569663694617
"2238",4.94567588726309
"2239",4.9571721772479
"2240",4.9399779235644
"2241",4.91765602266815
"2242",4.89184777282925
"2243",4.89688075005113
"2244",4.90519544308897
"2245",4.97015910986236
"2246",5.00193522356146
"2247",4.98002736508664
"2248",4.98213095206998
"2249",4.964558301331
"2250",5.00753500336766
"2251",4.98994851855635
"2252",5.07869886700013
"2253",5.02079773938752
"2254",5.01928165282063
"2255",5.18112338778556
"2256",5.00934621333635
"2257",5.01948942898119
"2258",5.01569969389774
"2259",4.98202734608088
"2260",4.9318232615687
"2261",4.94189406839637
"2262",4.86839927459331
"2263",4.85400013413811
"2264",4.89427882164236
"2265",4.91033719039884
"2266",4.96090980548289
"2267",5.01994384922524
"2268",5.04104949822223
"2269",5.1150358213626
"2270",5.09797368658058
"2271",5.13739384761212
"2272",5.19435326596953
"2273",5.21341414284287
"2274",5.26509183652836
"2275",5.26445532495054
"2276",5.26637073232468
"2277",5.27148635569007
"2278",5.28253901074499
"2279",5.23251237671098
"2280",5.30849450249867
"2281",5.82157966987391
"2282",5.80460322061329
"2283",5.8266953851971
"2284",5.75855264011303
"2285",5.74759685371249
"2286",5.73054983068743
"2287",5.77343427120795
"2288",5.81462312562452
"2289",5.84439362542169
"2290",5.87824089340438
"2291",5.98722835129553
"2292",6.04072197022954
"2293",6.01477811273182
"2294",6.03554289883563
"2295",5.95440287448203
"2296",5.97586540174235
"2297",5.95331568548727
"2298",5.97777111029675
"2299",5.9268380214762
"2300",6.03288487166402
"2301",6.00443187677635
"2302",5.95965366680552
"2303",6.0751045373773
"2304",6.02151374551652
"2305",6.09217656256685
"2306",6.04213653264901
"2307",6.03436448481341
"2308",5.66117441915524
"2309",5.70798806358691
"2310",5.6885651791188
"2311",5.52161693927581
"2312",5.56141295624303
"2313",5.57589081855565
"2314",5.61035749897365
"2315",5.65717080478686
"2316",5.73800906409341
"2317",5.62261078046811
"2318",5.66386860424457
"2319",5.61391570437809
"2320",5.71789699848864
"2321",5.74757434444399
"2322",5.75271519140376
"2323",5.72704052618545
"2324",5.7139281907329
"2325",5.71263320401496
"2326",5.69565539641577
"2327",5.69281262012435
"2328",5.68703642364103
"2329",5.65146653474542
"2330",5.81946129701036
"2331",5.78938026800294
"2332",5.81185312863986
"2333",5.82377595963285
"2334",5.75891903689144
"2335",5.75870343888058
"2336",5.76959137534732
"2337",5.8929893537329
"2338",5.91515214029101
"2339",5.84809459378262
"2340",5.88570025854835
"2341",5.86312467450115
"2342",5.90533251216529
"2343",5.9563844628577
"2344",5.9191962397908
"2345",5.96020455784585
"2346",5.91367978341179
"2347",6.0062272376301
"2348",5.93914578678193
"2349",5.91684191512184
"2350",5.90050940114296
"2351",5.90455551378681
"2352",5.7957097027399
"2353",5.56034712583796
"2354",5.63255756992707
"2355",5.62673488926383
"2356",5.40060135532253
"2357",5.47751486098215
"2358",5.49364783907489
"2359",5.53012249643579
"2360",5.57000754273164
"2361",5.62729512205017
"2362",5.64323167673269
"2363",5.60559200129189
"2364",5.54884952099777
"2365",5.53364699523187
"2366",5.63011246729989
"2367",5.70201341934942
"2368",5.42160569758076
"2369",5.35603778279287
"2370",5.35841009376062
"2371",5.37932452908044
"2372",5.41393117132067
"2373",5.45897500462714
"2374",5.39216646994733
"2375",5.44604393163672
"2376",5.48746389716
"2377",5.4847905611605
"2378",5.41550078665536
"2379",5.39566569049514
"2380",5.38639404158514
"2381",5.36274756535725
"2382",5.29809960493409
"2383",5.24895740782948
"2384",5.24928965788841
"2385",5.13768636604879
"2386",5.07308895975518
"2387",5.16400935873153
"2388",5.09068534695654
"2389",5.089163114239
"2390",5.19074114304073
"2391",4.94744413183339
"2392",5.00432386489643
"2393",5.08171223930968
"2394",5.13557324479549
"2395",5.01338512192883
"2396",5.06748369919786
"2397",5.2169392794196
"2398",5.26230525712426
"2399",5.38637252066652
"2400",5.36502947674623
"2401",5.3675438309831
"2402",5.63453446429067
"2403",5.62333463562354
"2404",5.55124597135708
"2405",5.44774973892942
"2406",5.37467643022236
"2407",5.28411234930549
"2408",5.2524594244546
"2409",5.40025703986702
"2410",5.3643542604648
"2411",5.32379066214418
"2412",5.40855213911778
"2413",5.36706580494619
"2414",5.37305088895087
"2415",5.48523306240894
